9.000000000000000000e+00,1.000000000000000000e+00,2.594000000000000000e+03,7.567179600000000000e+07,3.175780900000000000e+07,3.308000000000000000e+03,1.672000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.600000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.227100000000000000e+04,1.205700000000000000e+04
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,8.560000000000000000e+02,9.732000000000000000e+03,7.400000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.480000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,7.780000000000000000e+02,6.970000000000000000e+02
9.000000000000000000e+00,3.000000000000000000e+00,2.192000000000000000e+03,1.280580600000000000e+07,3.169535200000000000e+07,2.412000000000000000e+03,1.566000000000000000e+03,5.700000000000000000e+01,1.839337000000000000e+06,2.615000000000000000e+03,3.100000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,6.233000000000000000e+03,6.156000000000000000e+03
1.000000000000000000e+00,1.000000000000000000e+00,4.010000000000000000e+02,6.327186000000000000e+06,2.440100000000000000e+04,2.400000000000000000e+02,1.310000000000000000e+02,8.500000000000000000e+01,6.316000000000000000e+03,7.590000000000000000e+02,5.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.228000000000000000e+03,1.134000000000000000e+03
1.000000000000000000e+00,1.000000000000000000e+00,3.799000000000000000e+03,8.205057400000000000e+07,8.857561200000000000e+07,5.526000000000000000e+03,2.547000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.560000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.097700000000000000e+04,1.089600000000000000e+04
9.000000000000000000e+00,3.000000000000000000e+00,4.770000000000000000e+02,6.336128000000000000e+06,1.894957700000000000e+07,9.140000000000000000e+02,2.210000000000000000e+02,4.000000000000000000e+00,5.560000000000000000e+02,4.661000000000000000e+03,6.200000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.292000000000000000e+03,2.190000000000000000e+03
3.000000000000000000e+00,1.000000000000000000e+00,9.600000000000000000e+01,1.285500000000000000e+04,1.285500000000000000e+04,9.600000000000000000e+01,9.600000000000000000e+01,2.000000000000000000e+00,2.780000000000000000e+02,2.780000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.830000000000000000e+02,3.860000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+00,3.080000000000000000e+02,1.129430000000000000e+05,6.309282000000000000e+06,5.160000000000000000e+02,2.210000000000000000e+02,4.000000000000000000e+00,5.560000000000000000e+02,5.560000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,2.190000000000000000e+03,2.093000000000000000e+03
4.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,3.672000000000000000e+03,4.577900000000000000e+04,3.770000000000000000e+02,4.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.097000000000000000e+03,1.987000000000000000e+03
4.000000000000000000e+00,3.000000000000000000e+00,3.274000000000000000e+03,3.805483500000000000e+07,1.278763200000000000e+07,1.799000000000000000e+03,1.776000000000000000e+03,2.000000000000000000e+00,2.780000000000000000e+02,2.780000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.161100000000000000e+04,1.148600000000000000e+04
