-6.823855622995261827e-01,-3.205526408406368932e-01,-7.098086146981512634e-01,-7.164986247918904150e-01,-3.706721305069352046e-01,-7.875908083134119941e-01,-1.681218311598118020e-01,-2.787960595792141061e-01,-2.666633898501130640e-01,-1.620982527165485410e-01,4.737134772864108889e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.074522019288222802e-01,-4.099278419545111518e-01,-4.097812553051025652e-01
9.144881124547186158e-01,5.327874260271715734e+00,-3.085208859310613061e-01,4.355451342843688067e-01,1.352615442311154492e+00,5.557261838939413501e-01,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664719932572680028e-01,-1.610697618344344439e-01,1.336478148366459395e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.098675938853203027e-01,2.329033824286246723e+00,2.329030669066707304e+00
9.144881124547186158e-01,-3.203908444028366609e-01,-7.099952581003460272e-01,-5.260983396957100711e-01,-3.689271969225641490e-01,-8.184953403427223106e-01,-1.700660111334847679e-01,-2.790343995271931110e-01,-2.667247812100822513e-01,-1.631267435986626102e-01,-3.890511937936376730e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.074522019288222802e-01,-4.032279476228908255e-01,-4.030813234917554055e-01
-4.162399498404854015e-01,-2.998588764459879652e-01,-2.247671166418732658e-02,2.424927887633390733e-01,-3.404118898665765558e-01,1.320098276085548861e+00,2.966006523409825662e-03,4.001445613608934693e+00,-2.601477803663257982e-01,-5.616369185879798581e-02,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.050368099723242438e-01,-3.765468775871772533e-01,-3.765651688419638932e-01
9.144881124547186158e-01,-3.222515034375392773e-01,-7.102088489952080863e-01,-7.165586983542234778e-01,-3.708046571082798670e-01,-8.133445850045039061e-01,-1.700660111334847679e-01,-2.790343995271931110e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,-3.890511937936376730e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.026214180158262074e-01,-3.933410536502660038e-01,-3.932070714888881158e-01
6.483424999956778345e-01,-3.085311655120800967e-01,-5.367333976737971302e-01,-7.155423733431830469e-01,-3.670939122706300406e-01,-5.403545520789297951e-01,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,1.336478148366459395e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.098675938853203027e-01,-4.107997170223025574e-01,-4.107335513619586043e-01
1.446779337372800178e+00,-3.140646036848478428e-01,-5.378387625701821495e-01,-1.447080937008505819e-01,-3.632727285985263288e-01,-7.463847656076649795e-01,-6.313611258147125427e-02,3.435748319094579450e+00,-2.626467698427180641e-01,-9.936030890758947021e-02,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.074522019288222802e-01,-4.137581668882549524e-01,-4.135311855556556559e-01
3.821968875366370533e-01,-3.211027487291576721e-01,-7.099275760257399703e-01,-7.166170797035331663e-01,-3.709813592434060281e-01,-8.339476063573774134e-01,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,-3.890511937936376730e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.086598979070712845e-01,-4.177704851613920911e-01,-4.176408720943544095e-01
-9.485311747585669639e-01,-2.927721924703380885e-01,-1.907966362615868550e-01,-7.128742671127004105e-01,-3.604675822033981958e-01,5.371834646763551380e-01,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,1.336478148366459395e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.098675938853203027e-01,-3.896673276364653327e-01,-3.900412161532066935e-01
9.144881124547186158e-01,-1.016097012093709756e-01,-6.901442745510907306e-01,-6.944829031384939233e-01,-2.207072372020336404e-01,-8.751536490631245391e-01,-1.690939211466482850e-01,-2.789983913336135379e-01,-2.664340750643458544e-01,-1.600412709523203747e-01,-3.890511937936376730e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.074522019288222802e-01,-3.037072177974197706e-01,-3.035811990445169695e-01
-6.823855622995261827e-01,-2.718842723503289149e-01,6.691682070515596603e-01,-5.214283454584659472e-01,-3.555972296039828229e-01,8.719825616605497709e-01,-2.036415316066585157e-02,5.011569750689333524e+00,-2.667265868383166261e-01,-1.631267435986626102e-01,4.737134772864108889e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.074522019288222802e-01,-3.820024453657360763e-01,-3.820249995679385058e-01
1.446779337372800178e+00,3.280083800815692952e-01,-6.510313649287916560e-01,-4.682213907394475738e-01,2.288769995285361639e-02,-8.287968510191591198e-01,-1.700660111334847679e-01,-2.790343995271931110e-01,-2.666868630171601029e-01,-1.620982527165485410e-01,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.026214180158262074e-01,-9.536716822444990527e-02,-9.525268121977029101e-02
-4.162399498404854015e-01,-2.705737212041470774e-01,6.698208322733654185e-01,4.339266231816916175e-01,-3.333879799953108347e-01,1.309796765409112052e+00,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,1.336478148366459395e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.098675938853203027e-01,-3.591051438281074870e-01,-3.591614293495548060e-01
-4.162399498404854015e-01,1.664592573105456941e+00,1.570082757469270784e-01,5.503973439224432024e-02,9.863229600780246686e-01,-6.639726801961709501e-01,-1.224336017784969366e-01,-2.757945194429748392e-01,1.986199096284592569e+00,-9.010389096856272206e-02,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.038291139940752256e-01,6.234218743144525066e-01,6.234938257990556565e-01
-6.823855622995261827e-01,-3.162973945264909714e-01,-7.093735584641595038e-01,-7.165181456778397795e-01,-3.703518578870190203e-01,-8.081938296662856125e-01,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,-3.890511937936376730e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.098675938853203027e-01,-4.167462435768992668e-01,-4.166250896337079790e-01
1.446779337372800178e+00,-2.282315934318278894e-01,2.557737891274607378e+00,4.049191316562496645e+00,4.209701221282945660e+00,1.809420033216294854e+00,-1.243777817521699025e-01,-2.763577904711122524e-01,1.156942662103320529e+00,-1.055312542002739690e-01,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.074522019288222802e-01,2.414007784169974524e+00,2.413950082776750161e+00
6.483424999956778345e-01,3.230733552080305326e+00,-4.342455897968384992e-02,-7.160796207600441665e-01,-3.694573033279426877e-01,-6.382189035050790382e-01,5.036447958362736621e+00,-3.078019558260903371e-02,-2.664756045137367524e-01,-1.610697618344344439e-01,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.086598979070712845e-01,5.155717749093043922e-01,5.155796366361292682e-01
-1.480822399676648526e+00,-2.788253395319585937e-01,1.008936117925506970e+00,1.007950301320003739e+00,-3.201132320939563680e-01,2.272988013655949047e+00,-1.700660111334847679e-01,-2.790343995271931110e-01,-2.667265868383166261e-01,-1.631267435986626102e-01,4.737134772864108889e-01,-1.735171873780612939e-01,-2.766479017887845115e-01,-1.735171873780612939e-01,-2.766479017887845115e-01,-1.735171873780612939e-01,-1.086598979070712845e-01,-3.208061268939113586e-01,-3.212515814328457120e-01
-9.485311747585669639e-01,-2.800711721030203494e-01,1.180352906144315650e+00,4.350714657282465647e-01,-3.291581726357278304e-01,1.572485287658249353e+00,-1.700660111334847679e-01,-2.790343995271931110e-01,-2.664756045137367524e-01,-1.610697618344344439e-01,-1.251815864873686346e+00,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,6.159576890423378304e-01,-3.472417175416059876e-01,-3.473021691215076312e-01
-1.480822399676648526e+00,-2.863326942458890856e-01,-5.351880447980484901e-01,-5.234825107604167416e-01,-3.458786121720427986e-01,-7.824400529751937006e-01,-7.382910243667260841e-02,-2.740318326334609811e-01,-2.617096487890709922e-01,-6.336312803359657464e-02,4.737134772864108889e-01,-8.789271399752644764e-02,-2.222536453185051386e-01,-8.789271399752644764e-02,-2.222536453185051386e-01,-8.789271399752644764e-02,-1.074522019288222802e-01,-3.990632628330522680e-01,-3.990224260760889541e-01
9.144881124547186158e-01,-3.171872749343921938e-01,-5.596264234539191085e-01,-5.212520531231282783e-01,-3.641231076238211073e-01,-5.753796883788148131e-01,-2.911296304219422940e-02,4.448999167650803166e+00,-2.602191026815841024e-01,-5.307821921245573643e-02,4.737134772864108889e-01,4.309644544022491530e+00,2.571178691765609869e+00,4.309644544022491530e+00,2.571178691765609869e+00,4.309644544022491530e+00,-1.074522019288222802e-01,-4.102875962300561730e-01,-4.102214277047160351e-01
1.160512750775962443e-01,-3.213778026734180338e-01,-7.099891819720702824e-01,-7.166964021890082082e-01,-3.712243246792045204e-01,-8.597013830484693253e-01,-1.661776511861388361e-01,-2.785577196312351012e-01,-2.664719932572680028e-01,-1.610697618344344439e-01,4.737134772864108889e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-2.802561443407101671e-01,-1.791974349979001957e-01,-1.098675938853203027e-01,-4.190232765209370158e-01,-4.188471137663720700e-01
