3.000000000000000000e+00,2.000000000000000000e+00,1.170000000000000000e+02,1.570500000000000000e+04,1.553700000000000000e+04,1.130000000000000000e+02,1.260000000000000000e+02,2.000000000000000000e+00,2.780000000000000000e+02,3.480000000000000000e+02,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.350000000000000000e+03,2.265000000000000000e+03
9.000000000000000000e+00,4.000000000000000000e+00,3.492240000000000000e+05,1.474336700000000000e+07,3.813984500000000000e+07,1.561530000000000000e+05,1.430000000000000000e+03,4.000000000000000000e+00,5.560000000000000000e+02,5.600000000000000000e+02,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,6.494910000000000000e+05,6.493670000000000000e+05
9.000000000000000000e+00,2.000000000000000000e+00,1.270000000000000000e+02,8.855000000000000000e+03,6.316408000000000000e+06,2.710000000000000000e+02,9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+02,2.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,3.933000000000000000e+03,3.848000000000000000e+03
4.000000000000000000e+00,3.000000000000000000e+00,1.396000000000000000e+03,2.524147500000000000e+07,3.175121000000000000e+07,2.853000000000000000e+03,2.172000000000000000e+03,1.780000000000000000e+02,4.992757000000000000e+06,7.565000000000000000e+03,1.060000000000000000e+02,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.023700000000000000e+04,1.011300000000000000e+04
9.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,1.016000000000000000e+03,1.354900000000000000e+04,1.010000000000000000e+02,1.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.560000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,6.269000000000000000e+03,6.181000000000000000e+03
8.000000000000000000e+00,1.000000000000000000e+00,8.600000000000000000e+02,6.367739000000000000e+06,4.718200000000000000e+04,4.370000000000000000e+02,3.660000000000000000e+02,4.000000000000000000e+00,5.560000000000000000e+02,5.560000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.144000000000000000e+03,2.040000000000000000e+03
1.100000000000000000e+01,3.000000000000000000e+00,5.180000000000000000e+02,6.327171000000000000e+06,1.893766400000000000e+07,7.830000000000000000e+02,1.660000000000000000e+02,1.100000000000000000e+02,4.332927000000000000e+06,4.797000000000000000e+03,6.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.445000000000000000e+03,1.379000000000000000e+03
7.000000000000000000e+00,3.000000000000000000e+00,8.300000000000000000e+01,1.133900000000000000e+04,1.161700000000000000e+04,8.500000000000000000e+01,8.100000000000000000e+01,4.000000000000000000e+00,5.560000000000000000e+02,5.560000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.970000000000000000e+02,4.080000000000000000e+02
2.000000000000000000e+00,3.000000000000000000e+00,1.834000000000000000e+03,1.906396500000000000e+07,1.354770000000000000e+05,1.037000000000000000e+03,1.412000000000000000e+03,4.000000000000000000e+00,5.560000000000000000e+02,5.560000000000000000e+02,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.137000000000000000e+03,6.929000000000000000e+03
9.000000000000000000e+00,2.000000000000000000e+00,1.364900000000000000e+04,7.374060000000000000e+05,7.440980000000000000e+05,1.369200000000000000e+04,4.100000000000000000e+01,1.000000000000000000e+00,4.200000000000000000e+01,6.020000000000000000e+02,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.744700000000000000e+04,2.735700000000000000e+04
